"NUEVA LICITACION / C. ERRORES","TIPO
ANUNCIO",EXPTE.,OBJETO,"FECHA
ANUNCIO",BOLETIN,Nº,"LINK ANUNCIO",ORGANISMO,LOCALIDAD,PROVINCIA,CCAA,TIPO,SECTOR,PCA.,PCT.,"PLAZO LIMITE OFERTAS","FECHA APERTURA PLICAS O SOBRES","CONTRATO TIPO","PROCEDIMIENTO ADJUDICACION","FORMA ADJUDICACION",CLASIFICACION,"OBJETO LOTES",,,"IMPORTE
S/IVA","IMPORTE
C/IVA","C. FINANC.",L1,L2,L3,UDS.,,"DURACION CONTRATO (MESES)","PRORROGA CONTRATO (MESES)","KEYWORDS
MARCAS/MODELOS",OBSERVACIONES,,
,LICITACION,55/2015,"SERVICIO DE SOPORTE DE SISTEMAS DE INFORMACION GESTION ECONOMICA, FINANCIERA, TRIBUTARIA Y PATRIMONIAL DE LA COMUNIDAD AUTONOMA DE LA REGION DE MURCIA",2015/11/27,INTERNET,,https://www.carm.es/web/pagina?IDCONTENIDO=1618&IDTIPO=200&RASTRO=c709$m&vigente=1&id=8a26229c5146ca29015148f195d321e0,"CONSEJERIA DE HACIENDA Y ADMINISTRACION PUBLICA - MURCIA",MURCIA,MURCIA,MURCIA,CCAA,"ECONOMIA Y HACIENDA",https://www.carm.es/web/PDescarga?IDCONTENIDO=1618&PARAM=%3FidDocumento%3Dworkspace%3A%2F%2FSpacesStore%2Fa0b43838-3999-46aa-8a30-a9f0b8c4b8a7%2F1.0%26fechaVersion%3D27112015133610%26descargar%3Dtrue,https://www.carm.es/web/PDescarga?IDCONTENIDO=1618&PARAM=%3FidDocumento%3Dworkspace%3A%2F%2FSpacesStore%2Feb23d8d5-377b-47bd-8af7-92bb2da6d95b%2F1.0%26fechaVersion%3D27112015133610%26descargar%3Dtrue,2015/12/21,,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","SOFTWARE / APLICACIONES / CONTENIDOS",,,36,36,,,,
,LICITACION,55/2015,"SERVICIO DE SOPORTE DE SISTEMAS DE INFORMACION GESTION ECONOMICA, FINANCIERA, TRIBUTARIA Y PATRIMONIAL DE LA COMUNIDAD AUTONOMA DE LA REGION DE MURCIA",2015/11/27,INTERNET,,https://www.carm.es/web/pagina?IDCONTENIDO=1618&IDTIPO=200&RASTRO=c709$m&vigente=1&id=8a26229c5146ca29015148f195d321e0,"CONSEJERIA DE HACIENDA Y ADMINISTRACION PUBLICA - MURCIA",MURCIA,MURCIA,MURCIA,CCAA,"ECONOMIA Y HACIENDA",https://www.carm.es/web/PDescarga?IDCONTENIDO=1618&PARAM=%3FidDocumento%3Dworkspace%3A%2F%2FSpacesStore%2Fa0b43838-3999-46aa-8a30-a9f0b8c4b8a7%2F1.0%26fechaVersion%3D27112015133610%26descargar%3Dtrue,https://www.carm.es/web/PDescarga?IDCONTENIDO=1618&PARAM=%3FidDocumento%3Dworkspace%3A%2F%2FSpacesStore%2Feb23d8d5-377b-47bd-8af7-92bb2da6d95b%2F1.0%26fechaVersion%3D27112015133610%26descargar%3Dtrue,2015/12/21,,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,INTEGRACION,"SISTEMAS INTG",,,36,36,,"MIGUEL ANGEL OLMEDO CHICA",,
,LICITACION,2015/0006196,"SOLUCION INTEGRAL COMO UNICO SERVICIO (SOFTWARE Y HARDWARE COMO SERVICIO) PARA LA GESTION DE LAS BIBLIOTECAS SECTORIALES DE LA DIPUTACION DE BARCELONA SOBRE LA PLATAFORMA DE SOFTWARE LIBRE KOHA",2015/11/30,"BOP BARCELONA",,https://bop.diba.cat/scripts/ftpisa.asp?fnew?bop2015&11/022015026187.pdf&1,"DIPUTACION PROVINCIAL DE BARCELONA",BARCELONA,BARCELONA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=ed17ce11c4a24c6a539610fd1962d589&fileId=13378251&capId=11202843&idTS=13378022,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=2ad460ffaf339e9c0463dcf9fd9c39cc&fileId=13378258&capId=11202843&idTS=13378022,2016/01/08,2016/01/20,SERVICIOS,ABIERTO,CONCURSO,"V - 2",,,,46100,,COMPRA,SERVICIOS,"SERVICIOS GESTIONADOS",SAAS,,,12,12,SICUS,"VALOR ESTIMADO: 75.200 S/IVA; SW LIBRE; JOSEP PERICAS TORGUET",,
,LICITACION,10/2016,"SERVICIO DE MANTENIMIENTO Y REPOSICION DEL ANILLO DE FIBRA OPTICA PARA TELECOMUNICACIONES DESPLEGADA EN EL TERMINO MUNICIPAL DE LA CIUDAD DE CASTELLON",2015/11/28,"BOP CASTELLON",147,https://bop.dipcas.es/PortalBOP/obtenerPdfAnuncio.do?idAnuncio=78745,"DIPUTACION PROVINCIAL DE CASTELLON","CASTELLON DE LA PLANA",CASTELLON,VALENCIA,EELL,"OTROS (SECTOR PUBLICO)",https://contrataciondelestado.es/wps/wcm/connect/PLACE_es/Site/area/docAccCmpnt?srv=cmpnt&cmpntname=GetDocumentsById&source=library&DocumentIdParam=2e70a0f7-ab55-4585-99da-a55bb6024f88,https://contrataciondelestado.es/wps/wcm/connect/6b7ae3f4-2ce4-4c63-9d0c-b7045c330faa/DOC_CD2015-217455.html?MOD=AJPERES,2015/12/14,2015/12/21,SERVICIOS,ABIERTO,CONCURSO,,,,,33800,,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION",HARDWARE,,,24,24,,"PARTIDAS S/IVA AÑO: MANTENIMIENTO 8.000 €, BOLSA REPOSICION EQUIPAMIENTO 8.900 €; IGNACIO SNGÜESA ROGER",,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTA DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,"181818,18",,COMPRA,HARDWARE,ALMACENAMIENTO,DISCOS,2,,,,,,,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTOS DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,INTEGRACION,"SISTEMAS INTG",,,,,,,,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTOS DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,ALMACENAMIENTO,CINTAS,,,,,,,,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTOS DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,ALMACENAMIENTO,"SAN ELECTRONICA DE RED",2,,,,,"FULL FABRIC",,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTOS DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,"OTROS HW","OTROS HW",,,,,,"AMPLIACION DE 104 GB A 192 GB RAM (4 SERVIDORES)",,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTOS DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","BACKUP / REPLICACION / RESTAURACION",,,,,"SYMANTEC BACKUP EXEC 15",,,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTOS DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","GESTION REDES Y SISTEMAS / ACCESO REMOTO",,,,,,,,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTOS DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,HARDWARE,SERVIDORES,"SISTEMAS DEPARTAMENTALES (1-2 VIAS)",1,,,,,,,
,LICITACION,56/15,"SUMINISTRO E INSTALACION DE UN SISTEMA DE ALMACENAMIENTO DE ALTOS DISPONIBILIDAD PARA EL CENTRO DE DATOS DE LA DIPUTACION DE LLEIDA",2015/11/30,"BOP LLEIDA",230,https://bop.diputaciolleida.cat/faces/consultaF/servlets/donarEdicte/?id=2015_230_9743,"DIPUTACION PROVINCIAL DE LLEIDA",LLEIDA,LLEIDA,CATALUÑA,EELL,"OTROS (SECTOR PUBLICO)",https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=365b65197f01b1bb3682df33b3bc5487&fileId=13376199&capId=2441420&idTS=13375894,https://contractaciopublica.gencat.cat/ecofin_pscp/AppJava/portalfileretrieving.pscp?reqCode=retrieveFile&docHash=478c2ce8a3327305628b0375f0d23201&fileId=13376207&capId=2441420&idTS=13375894,2015/12/09,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,COMPRA,SOFTWARE,"SW INFRAESTRUCTURA","VIRTUALIZACION PLATAFORMAS",,,,,"VMWARE VSPHERE","RAMON SIURANETA ALBA",,
,LICITACION,"15 073 SR JD AB OE31","SERVICIO DE MANTENIMIENTO Y SOPORTE DEL SISTEMA OPERATIVO RED HAT ENTERPRISE LINUX, SERVIDOR DE APLICACIONES JBOSS Y AGENTE DE MENSAJERIA Y BUS DE SERVICIOS",2015/11/30,INTERNET,,http://www.gobiernodecanarias.org/perfildelcontratante/anuncios/124741,"DIRECCION GENERAL DE TELECOMUNICACIONES Y NUEVAS TECNOLOGIAS - CANARIAS","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"INDUSTRIA / TURISMO / COMERCIO / CIENCIA Y TECNOLOGIA",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124741/103705,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124741/103704,2015/12/15,2015/12/18,SERVICIOS,ABIERTO,CONCURSO,,,,,186000,,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","SOFTWARE / APLICACIONES / CONTENIDOS",,,36,,"RED HAT ENTERPRISE LINUX, JBOXX, FUSE MESSAGE BROKER",,,
,LICITACION,"15 097 SR JD AB OE11","ASISTENCIA PARA LA GESTION, OPERACION Y MANTENIMIENTO DE LOS SISTEMAS DE GESTION DE BASES DE DATOS CORPORATIVOS",2015/11/30,INTERNET,,http://www.gobiernodecanarias.org/perfildelcontratante/anuncios/124749,"DIRECCION GENERAL DE TELECOMUNICACIONES Y NUEVAS TECNOLOGIAS - CANARIAS","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"INDUSTRIA / TURISMO / COMERCIO / CIENCIA Y TECNOLOGIA",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124749/103717,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124749/103716,2015/12/15,2015/12/18,SERVICIOS,ABIERTO,CONCURSO,,,,,72000,,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","SOFTWARE / APLICACIONES / CONTENIDOS",,,12,,,,,
,LICITACION,"15 097 SR JD AB OE11","ASISTENCIA PARA LA GESTION, OPERACION Y MANTENIMIENTO DE LOS SISTEMAS DE GESTION DE BASES DE DATOS CORPORATIVOS",2015/11/30,INTERNET,,http://www.gobiernodecanarias.org/perfildelcontratante/anuncios/124749,"DIRECCION GENERAL DE TELECOMUNICACIONES Y NUEVAS TECNOLOGIAS - CANARIAS","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"INDUSTRIA / TURISMO / COMERCIO / CIENCIA Y TECNOLOGIA",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124749/103717,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124749/103716,2015/12/15,2015/12/18,SERVICIOS,ABIERTO,CONCURSO,,,,,,,COMPRA,SERVICIOS,INTEGRACION,"SISTEMAS INTG",,,12,,,,,
,"CORRECCION ERRORES","HSJR 48/2015 HSJR 0059/1","SUMINISTRO DE MANTENIMIENTO DE LA RENOVACION DE LA LICENCIA DE USO DEL SOFTWARE PARA CREAR UN PROGRAMA ADAPTADO PARA EL SERVICIO DE PROTECCION RADIOLOGICA Y FISICA MEDICA DEL HOSPITAL SAN JUAN DE REUS, LLAMADO MATLAB",2015/11/27,INTERNET,,http://www.grupsagessa.cat/perfildelcontractant/arxiusadjunts/914_resolucio_necessitat_ampliacio_termini_HSJR_48_2015.pdf,"FUNDACION PRIVADA SAGESSA SALUD",REUS,TARRAGONA,CATALUÑA,CCAA,"SANIDAD Y CONSUMO",http://www.grupsagessa.cat/perfildelcontractant/arxiusadjunts/909_PCA.pdf,http://www.grupsagessa.cat/perfildelcontractant/arxiusadjunts/909_PPT.pdf,2015/12/15,,SUMINISTRO,ABIERTO,CONCURSO,,,,,"43169,76",,COMPRA,SERVICIOS,"MANTENIMIENTO O GESTION","ACTUALIZACION / SOPORTE LICENCIAS SOFTWARE",,,36,,MATLAB,"CE 30/11/2015: SE AMPLIA PLAZO PRESENTACION OFERTAS; MANEL ARTIGUES PEDROLA",,
,LICITACION,55//T/15/SU/GE/A/0109,"SUMINISTRO, MEDIANTE ARRENDAMIENTO SIN OPCION DE COMPRA Y MANTENIMIENTO INCLUIDO, CON FUNGIBLES ASOCIADOS, DE EQUIPAMIENTO ELECTROMEDICO CON DESTINO LA UNIDAD DE ENDOSCOPIA DIGESTIVA DEL HOSPITAL",2015/11/28,"DO UNION EUROPEA",231-419424,http://ted.europa.eu/udl?uri=TED:NOTICE:419424-2015:TEXT:ES:HTML&src=0,"HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"SANIDAD Y CONSUMO",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103504,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103503,2016/01/02,,SUMINISTRO,ABIERTO,CONCURSO,,,,,"668276,44",,ARRENDAMIENTO,HARDWARE,"SISTEMAS CLINICOS","IMAGEN / DIAGNOSTICO",,,44,4,,"VALOR ESTIMADO: 729.028,84 S/IVA",,
,LICITACION,55//T/15/SU/GE/A/0109,"SUMINISTRO, MEDIANTE ARRENDAMIENTO SIN OPCION DE COMPRA Y MANTENIMIENTO INCLUIDO, CON FUNGIBLES ASOCIADOS, DE EQUIPAMIENTO ELECTROMEDICO CON DESTINO LA UNIDAD DE ENDOSCOPIA DIGESTIVA DEL HOSPITAL",2015/11/28,"DO UNION EUROPEA",231-419424,http://ted.europa.eu/udl?uri=TED:NOTICE:419424-2015:TEXT:ES:HTML&src=0,"HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"SANIDAD Y CONSUMO",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103504,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103503,2016/01/02,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,ARRENDAMIENTO,SOFTWARE,"APLICACIONES ESPECIFICAS O A MEDIDA",SANIDAD,,,44,4,,,,
,LICITACION,55//T/15/SU/GE/A/0109,"SUMINISTRO, MEDIANTE ARRENDAMIENTO SIN OPCION DE COMPRA Y MANTENIMIENTO INCLUIDO, CON FUNGIBLES ASOCIADOS, DE EQUIPAMIENTO ELECTROMEDICO CON DESTINO LA UNIDAD DE ENDOSCOPIA DIGESTIVA DEL HOSPITAL",2015/11/28,"DO UNION EUROPEA",231-419424,http://ted.europa.eu/udl?uri=TED:NOTICE:419424-2015:TEXT:ES:HTML&src=0,"HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"SANIDAD Y CONSUMO",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103504,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103503,2016/01/02,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,ARRENDAMIENTO,HARDWARE,ALMACENAMIENTO,PACS,,,44,4,,,,
,LICITACION,55//T/15/SU/GE/A/0109,"SUMINISTRO, MEDIANTE ARRENDAMIENTO SIN OPCION DE COMPRA Y MANTENIMIENTO INCLUIDO, CON FUNGIBLES ASOCIADOS, DE EQUIPAMIENTO ELECTROMEDICO CON DESTINO LA UNIDAD DE ENDOSCOPIA DIGESTIVA DEL HOSPITAL",2015/11/28,"DO UNION EUROPEA",231-419424,http://ted.europa.eu/udl?uri=TED:NOTICE:419424-2015:TEXT:ES:HTML&src=0,"HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"SANIDAD Y CONSUMO",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103504,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103503,2016/01/02,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,ARRENDAMIENTO,SERVICIOS,INTEGRACION,"SISTEMAS INTG",,,44,4,,,,
,LICITACION,55//T/15/SU/GE/A/0109,"SUMINISTRO, MEDIANTE ARRENDAMIENTO SIN OPCION DE COMPRA Y MANTENIMIENTO INCLUIDO, CON FUNGIBLES ASOCIADOS, DE EQUIPAMIENTO ELECTROMEDICO CON DESTINO LA UNIDAD DE ENDOSCOPIA DIGESTIVA DEL HOSPITAL",2015/11/28,"DO UNION EUROPEA",231-419424,http://ted.europa.eu/udl?uri=TED:NOTICE:419424-2015:TEXT:ES:HTML&src=0,"HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"SANIDAD Y CONSUMO",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103504,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103503,2016/01/02,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,ARRENDAMIENTO,SERVICIOS,FORMACION,FORMACION,,,44,4,,,,
,LICITACION,55//T/15/SU/GE/A/0109,"SUMINISTRO, MEDIANTE ARRENDAMIENTO SIN OPCION DE COMPRA Y MANTENIMIENTO INCLUIDO, CON FUNGIBLES ASOCIADOS, DE EQUIPAMIENTO ELECTROMEDICO CON DESTINO LA UNIDAD DE ENDOSCOPIA DIGESTIVA DEL HOSPITAL",2015/11/28,"DO UNION EUROPEA",231-419424,http://ted.europa.eu/udl?uri=TED:NOTICE:419424-2015:TEXT:ES:HTML&src=0,"HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"SANIDAD Y CONSUMO",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103504,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103503,2016/01/02,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,ARRENDAMIENTO,HARDWARE,"ORDENADORES PERSONALES",SOBREMESA,6,,44,4,,,,
,LICITACION,55//T/15/SU/GE/A/0109,"SUMINISTRO, MEDIANTE ARRENDAMIENTO SIN OPCION DE COMPRA Y MANTENIMIENTO INCLUIDO, CON FUNGIBLES ASOCIADOS, DE EQUIPAMIENTO ELECTROMEDICO CON DESTINO LA UNIDAD DE ENDOSCOPIA DIGESTIVA DEL HOSPITAL",2015/11/28,"DO UNION EUROPEA",231-419424,http://ted.europa.eu/udl?uri=TED:NOTICE:419424-2015:TEXT:ES:HTML&src=0,"HOSPITAL UNIVERSITARIO NUESTRA SEÑORA DE CANDELARIA","SANTA CRUZ DE TENERIFE","SANTA CRUZ DE TENERIFE",CANARIAS,CCAA,"SANIDAD Y CONSUMO",http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103504,http://www.gobiernodecanarias.org/perfildelcontratante/documentos/124686/103503,2016/01/02,,SUMINISTRO,ABIERTO,CONCURSO,,,,,,,ARRENDAMIENTO,HARDWARE,PERIFERICOS,"MONITORES / DISPLAYS",5,,44,4,,"24""",,
